record_id,source_file,title,authors,year,journal,doi,security_include,security_pass,security_status,security_gates_json,security_reason_cn,exclusion_trigger_codes,decision_reason_cn,confidence,fulltext_chars,attempts
9582,09582_2004_social-media-traditional-media-and-music-sales.md,"Social Media, Traditional Media, and Music Sales",Sanjeev Dewan; Jui Ramaprasad,2004,MIS Quarterly,10.25300/misq/2014/38.1.05,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究社交媒体（博客热议）、传统媒体（电台播放）与音乐销售的关系，不涉及恶意行为者或信息系统攻防安全。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文证据表明这是一项关于社交媒体与销售关系的实证营销研究，完全不涉及攻防安全。,0.99,86092,1
9584,09584_2022_does-it-pay-to-have-cios-on-the-board-creating-value-by-appointing-c-level-it-executives-to-the.md,Does it Pay to Have CIOs on the Board? Creating Value by Appointing C-Level IT Executives to the Board of Directors,Nikhil R. Bandodkar; Varun Grover,2022,Journal of the Association for Information Systems,10.17705/1jais.00747,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究CIO/CTO进入董事会对企业价值（股价反应和财务绩效）的影响，属于公司治理与IT管理研究，不涉及任何恶意行为者或攻防安全。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,研究核心为董事会IT高管任命对企业价值的影响，属于公司治理与IT管理范畴，不涉及恶意攻击或安全防御。,0.98,219829,1
9586,09586_2007_supporting-mobile-decision-making-with-association-rules-and-multi-layered-caching.md,Supporting mobile decision making with association rules and multi-layered caching,Navin Kumar; Aryya Gangopadhyay; George Karabatis,2007,Decision Support Systems,10.1016/j.dss.2005.05.004,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章专注移动设备OLAP决策支持、关联规则导航与多层缓存性能优化，未涉及恶意行为者、攻击或防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章是移动环境下的OLAP与缓存性能优化研究，核心是决策支持与系统效率，与攻防安全完全无关。,0.98,57252,1
9588,09588_2016_user-personality-and-resistance-to-mandatory-information-systems-in-organizations-a-theoretical.md,User Personality and Resistance to Mandatory Information Systems in Organizations: A Theoretical Model and Empirical Test of Dispositional Resistance to Change,Sven Laumer; Christian Maier; Andreas Eckhardt; Tim Weitzel,2016,Journal of Information Technology,10.1057/jit.2015.17,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究用户个性（尤其是对改变的抵抗倾向）如何影响对组织强制信息系统的感知与用户抵抗行为，属于组织行为与技术接受研究，不涉及恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,全文核心是组织情境下的用户抵抗与技术接受，无恶意/对抗行为者，无安全属性损害，无攻击或防御焦点，属于非攻防安全研究。,0.98,92087,1
9590,09590_2024_disinformation-spillover-uncovering-the-ripple-effect-of-bot-assisted-fake-social-engagement-on.md,Disinformation Spillover: Uncovering the Ripple Effect of Bot-Assisted Fake Social Engagement on Public Attention,Sanghak Lee; Donghyuk Shin; K. Hazel Kwon; Sang Pil Han; Seok Kee Lee,2024,MIS Quarterly,10.25300/misq/2023/17195,True,True,core_security_attack_defense,"{""malicious_or_adversarial_actor_central"": true, ""security_damage_scope"": true, ""attack_defense_detection_focus"": true, ""not_excluded_type"": true}",文章核心研究机器人辅助的虚假社会参与（fake social engagement）作为恶意操作手段对公众注意力的影响，属于在线信息操纵攻击的实证评估。,,研究主题为恶意机器人操纵在线社交参与以影响公众注意力，属于攻击评估与防御启示，符合攻防安全核心定义。,0.95,120068,1
9592,09592_2013_introduction.md,Introduction,Shan-Ling Pan; Calvin Yunjie Xu,2013,Information & Management,10.1016/j.im.2013.08.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文是PACIS 2012特刊引言，介绍会议主题和六篇一般IS研究论文，未涉及任何攻击、威胁或防御内容。,NO_MALICIOUS_ACTOR,文章仅为会议特刊引言，不含恶意行为者或安全攻击/防御研究。,0.98,11062,1
9594,09594_2019_impact-of-live-chat-on-purchase-in-electronic-markets-the-moderating-role-of-information-cues.md,Impact of Live Chat on Purchase in Electronic Markets: The Moderating Role of Information Cues,Xue (Jane) Tan; Youwei Wang; Yong Tan,2019,Information Systems Research,10.1287/isre.2019.0861,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究核心是实时聊天对电子市场中消费者购买决策的影响及其与反馈评分、销量的调节关系，属于电子商务信任与消费者行为研究，不含恶意攻击者或安全攻防内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY | REPUTATION_ONLY,全文研究电子市场中的实时聊天与信息线索（反馈评分、销量）对购买决策的影响，属于消费者行为和信誉计算研究，不涉及任何恶意攻击、漏洞或安全防御。,0.98,136470,1
9596,09596_2019_predicting-web-site-audience-demographics-using-content-and-design-cues.md,Predicting web site audience demographics using content and design cues,Iljoo Kim; Gautam Pant,2019,Information & Management,10.1016/j.im.2018.11.005,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究基于网站首页内容和设计线索预测受众人口统计特征，属于商业智能和广告定向领域，全文未涉及任何恶意或对抗行为者、攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,该文是通用的受众人口统计预测/商业分析研究，不涉及任何攻防安全要素，故排除。,0.99,99168,1
9598,09598_2019_synthetic-knowing-the-politics-of-the-internet-of-things1.md,Synthetic Knowing: The Politics of the Internet of Things1,Eric Monteiro; Elena Parmiggiani,2019,MIS Quarterly,10.25300/misq/2019/13799,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究IoT环境监测中数字表征与组织认知（synthetic knowing），不涉及任何恶意或对抗行为者，也没有攻击、漏洞或安全防御内容。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,全文为IS领域的知识/物质性理论性案例研究，未涉及恶意行为者或攻击/漏洞相关的攻防安全主题。,0.95,84513,1
9600,09600_2007_movie-forecast-guru-a-web-based-dss-for-hollywood-managers.md,Movie forecast Guru: A Web-based DSS for Hollywood managers,Dursun Delen; Ramesh Sharda; Prajeeb Kumar,2007,Decision Support Systems,10.1016/j.dss.2005.07.005,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究电影票房预测决策支持系统，核心是商业预测，无任何攻击、恶意行为者或安全防御内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文围绕电影票房预测的DSS设计与评估，未涉及任何信息系统安全攻击或防御，不符合攻防安全纳入标准。,0.98,62404,1
9602,09602_2010_effects-of-visual-and-textual-information-in-online-product-presentations-looking-for-the-best-c.md,Effects of visual and textual information in online product presentations: looking for the best combination in website design,Carlos Flavián Blanco; Raquel Gurrea Sarasa; Carlos Orús Sanclemente,2010,European Journal of Information Systems,10.1057/ejis.2010.42,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究在线产品展示的视觉与文本信息组合对用户记忆和信息质量感知的影响，属于一般网页设计与消费者行为优化，完全没有涉及攻击、威胁或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文聚焦于电商网页设计优化和消费者信息处理，不存在恶意或对抗行为者，也没有任何信息系统攻击、漏洞或防御内容。,0.99,106253,1
9604,09604_2013_stochastic-ordinal-regression-for-multiple-criteria-sorting-problems.md,Stochastic ordinal regression for multiple criteria sorting problems,Miłosz Kadziński; Tommi Tervonen,2013,Decision Support Systems,10.1016/j.dss.2012.12.030,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",本文研究多准则排序问题，提出结合鲁棒序数回归与随机多准则可接受性分析的决策支持方法，无任何恶意行为者或信息安全攻击/防御内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文为多准则决策分析方法研究，主题完全属于运筹学/决策科学，没有恶意或对抗行为者、安全损害或攻击防御内容，故排除。,1.0,86919,1
9606,09606_2012_the-progression-of-online-trust-in-the-multi-channel-retailer-context-and-the-role-of-product-un.md,The progression of online trust in the multi-channel retailer context and the role of product uncertainty,Gee-Woo Bock; Jumin Lee; Huei-Huang Kuan; Jong-Hyun Kim,2012,Decision Support Systems,10.1016/j.dss.2011.12.007,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究多渠道零售情境下消费者在线信任的形成与演进，核心是信任、产品不确定性、口碑、制裁效能等商业概念，不涉及任何恶意或对抗行为者，也没有攻击、漏洞或安全防御内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章属于电子商务消费者信任研究，研究问题与恶意行为者或信息系统攻防无关，排除。,0.98,70579,1
9608,09608_2012_a-generic-ballast-water-discharge-assessment-model-as-a-decision-supporting-tool-in-ballast-wate.md,A generic ballast water discharge assessment model as a decision supporting tool in ballast water management,Matej David; Marko Perkovič; Valter Suban; Stephan Gollasch,2012,Decision Support Systems,10.1016/j.dss.2012.01.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究船舶压载水排放量评估模型，目的是管理外来水生生物转移的环境风险，不涉及任何恶意行为者或信息系统攻防安全问题。,NO_MALICIOUS_ACTOR | PUBLIC_SAFETY_ONLY,该文属于环境生态风险评估与管理，而非信息系统攻防安全研究。,0.98,72361,1
9610,09610_2014_media-aware-quantitative-trading-based-on-public-web-information.md,Media-aware quantitative trading based on public Web information,Qing Li; Tiejun Wang; Qixu Gong; Yuanzhu Chen; Zhangxi Lin; Sa-kwang Song,2014,Decision Support Systems,10.1016/j.dss.2014.01.013,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究的是基于新闻情感和公众情绪的量化股票交易策略，目标是预测股价和投资收益，无任何恶意或对抗行为者，不涉及信息系统安全攻击或防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文核心是金融交易预测与量化策略，无攻防安全成分。,0.99,71212,1
